Visit,Discount,Target,Distant,Income,Gender
1,0,0,5.52275666,164,0
0,0,0,5.52275666,164,0
0,58,0,5.52275666,164,0
0,0,1,5.52275666,164,0
0,79,0,5.52275666,164,0
0,0,1,5.52275666,164,0
0,0,0,5.52275666,164,0
0,12,1,5.52275666,164,0
0,77,0,5.52275666,164,0
2,98,0,5.52275666,164,0
0,0,0,5.52275666,164,0
0,0,0,5.52275666,164,0
2,0,1,5.52275666,164,0
0,0,1,5.361329541,32,1
0,66,1,5.361329541,32,1
0,0,0,5.361329541,32,1
1,0,0,5.361329541,32,1
0,0,0,5.361329541,32,1
2,22,0,5.361329541,32,1
1,0,1,5.361329541,32,1
0,0,0,5.361329541,32,1
0,1,1,5.361329541,32,1
1,0,1,5.361329541,32,1
0,1,1,5.361329541,32,1
0,0,0,5.361329541,32,1
0,37,1,5.361329541,32,1
0,0,1,5.361329541,32,1
0,0,0,5.361329541,32,1
0,0,0,5.361329541,32,1
0,0,0,5.361329541,32,1
1,48,0,5.361329541,32,1
0,0,0,5.361329541,32,1
2,100,0,5.361329541,32,1
0,0,1,5.361329541,32,1
0,43,1,5.361329541,32,1
1,58,1,5.361329541,32,1
0,0,0,5.361329541,32,1
0,0,0,5.361329541,32,1
0,0,1,5.361329541,32,1
0,30,0,5.361329541,32,1
1,0,1,5.361329541,32,1
2,41,0,5.361329541,32,1
0,0,1,5.361329541,32,1
0,0,0,5.361329541,32,1
0,81,1,5.361329541,32,1
0,0,1,5.361329541,32,1
0,81,0,5.361329541,32,1
0,0,0,5.361329541,32,1
0,46,1,5.361329541,32,1
0,40,1,5.361329541,32,1
0,66,0,5.361329541,32,1
1,37,1,5.361329541,32,1
0,0,0,5.361329541,32,1
0,0,0,5.361329541,32,1
0,0,0,5.361329541,32,1
0,0,1,5.361329541,32,1
2,1,1,5.361329541,32,1
1,67,0,5.361329541,32,1
0,95,1,5.361329541,32,1
0,0,1,5.361329541,32,1
0,0,1,5.361329541,32,1
0,0,0,5.361329541,32,1
0,0,0,5.361329541,32,1
0,50,0,3.508139621,140,1
1,85,0,3.508139621,140,1
0,0,0,3.508139621,140,1
1,0,0,3.508139621,140,1
0,9,0,3.508139621,140,1
0,52,0,3.508139621,140,1
0,76,1,3.508139621,140,1
0,0,0,3.508139621,140,1
0,0,0,3.508139621,140,1
1,78,1,3.508139621,140,1
0,0,0,3.508139621,140,1
0,89,1,3.508139621,140,1
0,27,1,3.508139621,140,1
0,73,1,3.508139621,140,1
0,0,0,3.508139621,140,1
0,0,1,3.508139621,140,1
0,78,1,3.508139621,140,1
1,0,0,3.508139621,140,1
0,91,1,3.508139621,140,1
1,0,1,3.508139621,140,1
1,92,1,3.508139621,140,1
1,19,1,3.508139621,140,1
0,66,1,3.508139621,140,1
1,0,0,3.508139621,140,1
0,52,1,3.508139621,140,1
0,0,0,3.508139621,140,1
0,0,0,3.508139621,140,1
0,60,0,3.508139621,140,1
0,20,0,3.508139621,140,1
0,0,0,3.508139621,140,1
0,33,0,3.508139621,140,1
0,41,0,3.508139621,140,1
0,0,1,3.508139621,140,1
2,0,0,3.508139621,140,1
0,16,1,3.508139621,140,1
0,100,1,3.508139621,140,1
0,49,0,3.508139621,140,1
0,0,0,3.508139621,140,1
0,0,0,3.508139621,140,1
1,57,1,3.508139621,140,1
0,0,1,3.508139621,140,1
0,0,1,3.508139621,140,1
1,0,1,3.508139621,140,1
0,0,1,3.508139621,140,1
0,0,0,3.508139621,140,1
0,16,1,3.508139621,140,1
0,0,1,3.508139621,140,1
0,85,1,3.508139621,140,1
0,0,0,3.508139621,140,1
2,76,1,3.508139621,140,1
3,96,1,8.762882283,194,1
0,0,1,8.762882283,194,1
0,0,1,8.762882283,194,1
0,25,1,8.762882283,194,1
0,0,1,8.762882283,194,1
0,0,1,8.762882283,194,1
0,0,0,8.762882283,194,1
1,0,0,8.762882283,194,1
0,0,1,8.762882283,194,1
1,67,0,8.762882283,194,1
0,51,1,8.762882283,194,1
0,22,1,8.762882283,194,1
0,0,0,8.762882283,194,1
2,89,1,8.762882283,194,1
1,43,0,8.762882283,194,1
1,0,1,8.762882283,194,1
1,98,1,8.762882283,194,1
2,56,1,8.762882283,194,1
0,0,1,8.762882283,194,1
1,54,1,8.762882283,194,1
0,0,1,8.762882283,194,1
0,0,0,8.762882283,194,1
0,34,1,8.762882283,194,1
1,0,1,8.762882283,194,1
0,51,1,8.762882283,194,1
1,31,0,8.762882283,194,1
0,0,1,8.762882283,194,1
0,0,0,8.762882283,194,1
0,0,1,8.762882283,194,1
0,24,1,8.762882283,194,1
2,42,1,8.762882283,194,1
0,36,0,8.762882283,194,1
0,96,1,8.762882283,194,1
0,37,0,8.762882283,194,1
0,93,0,8.762882283,194,1
2,0,0,8.762882283,194,1
0,96,1,8.762882283,194,1
1,0,1,8.762882283,194,1
0,0,0,8.762882283,194,1
1,27,1,8.762882283,194,1
0,27,1,8.762882283,194,1
0,0,0,8.762882283,194,1
0,0,1,8.762882283,194,1
0,21,0,8.762882283,194,1
0,37,0,8.762882283,194,1
0,0,1,8.762882283,194,1
0,45,0,8.762882283,194,1
0,0,0,8.762882283,194,1
1,45,0,8.762882283,194,1
1,72,1,8.762882283,194,1
1,75,0,6.246138326,136,1
1,11,1,6.246138326,136,1
0,0,0,6.246138326,136,1
0,0,0,6.246138326,136,1
0,0,1,6.246138326,136,1
0,40,1,6.246138326,136,1
0,0,1,6.246138326,136,1
1,0,0,6.246138326,136,1
1,0,0,6.246138326,136,1
0,10,0,6.246138326,136,1
0,0,0,6.246138326,136,1
0,0,0,6.246138326,136,1
0,0,0,6.246138326,136,1
0,9,1,6.246138326,136,1
0,5,1,6.246138326,136,1
0,0,0,6.246138326,136,1
0,1,1,6.246138326,136,1
0,1,1,6.246138326,136,1
1,58,1,6.246138326,136,1
0,0,1,6.246138326,136,1
0,0,1,6.246138326,136,1
0,0,0,6.246138326,136,1
2,0,0,6.246138326,136,1
1,0,1,6.246138326,136,1
0,0,0,6.246138326,136,1
0,29,0,6.246138326,136,1
0,0,0,6.246138326,136,1
0,53,1,6.246138326,136,1
0,45,0,6.246138326,136,1
0,30,1,6.246138326,136,1
0,61,1,6.246138326,136,1
1,67,1,6.246138326,136,1
0,79,1,6.246138326,136,1
0,32,0,6.246138326,136,1
0,0,1,6.246138326,136,1
1,0,0,6.246138326,136,1
0,35,1,6.246138326,136,1
0,0,1,6.246138326,136,1
0,0,1,6.246138326,136,1
0,0,0,6.246138326,136,1
2,0,1,6.246138326,136,1
0,0,1,6.246138326,136,1
0,0,1,6.246138326,136,1
0,0,0,6.246138326,136,1
0,70,1,6.246138326,136,1
0,0,0,6.246138326,136,1
0,5,0,6.246138326,136,1
1,0,1,6.246138326,136,1
1,82,1,6.246138326,136,1
0,0,1,6.246138326,136,1
1,8,0,5.551780492,210,1
0,12,1,5.551780492,210,1
0,0,1,5.551780492,210,1
2,0,1,5.551780492,210,1
1,26,1,5.551780492,210,1
0,0,0,5.551780492,210,1
2,0,1,5.551780492,210,1
0,0,0,5.551780492,210,1
2,0,0,5.551780492,210,1
0,0,1,5.551780492,210,1
3,0,0,5.551780492,210,1
0,55,1,5.551780492,210,1
1,99,1,5.551780492,210,1
1,0,0,5.551780492,210,1
1,0,0,5.551780492,210,1
0,0,0,5.551780492,210,1
2,75,1,5.551780492,210,1
0,0,1,5.551780492,210,1
2,97,1,5.551780492,210,1
0,50,1,5.551780492,210,1
0,30,1,5.551780492,210,1
0,0,1,5.551780492,210,1
0,0,1,5.551780492,210,1
1,0,1,5.551780492,210,1
3,0,0,5.551780492,210,1
0,5,0,5.551780492,210,1
0,66,0,5.551780492,210,1
0,84,0,5.551780492,210,1
2,77,1,5.551780492,210,1
1,0,0,5.551780492,210,1
0,0,0,5.551780492,210,1
0,0,0,5.551780492,210,1
2,0,1,5.551780492,210,1
0,51,1,5.551780492,210,1
0,92,1,5.551780492,210,1
0,0,0,5.551780492,210,1
0,0,1,5.551780492,210,1
1,61,1,5.551780492,210,1
0,3,1,5.551780492,210,1
1,0,0,5.551780492,210,1
3,38,0,5.551780492,210,1
0,72,1,5.551780492,210,1
0,0,0,5.551780492,210,1
1,0,0,5.551780492,210,1
1,0,1,5.551780492,210,1
0,90,1,5.551780492,210,1
3,89,0,5.551780492,210,1
1,23,0,5.551780492,210,1
0,51,0,5.551780492,210,1
0,30,0,5.551780492,210,1
1,0,1,2.456717224,300,0
0,74,0,2.456717224,300,0
1,0,1,2.456717224,300,0
1,55,1,2.456717224,300,0
0,100,1,2.456717224,300,0
1,96,1,2.456717224,300,0
1,89,1,2.456717224,300,0
0,0,0,2.456717224,300,0
0,0,0,2.456717224,300,0
2,31,1,2.456717224,300,0
1,0,0,2.456717224,300,0
3,64,0,2.456717224,300,0
1,0,0,2.456717224,300,0
0,56,0,2.456717224,300,0
0,0,0,2.456717224,300,0
0,26,1,2.456717224,300,0
0,54,1,2.456717224,300,0
1,15,1,2.456717224,300,0
0,32,1,2.456717224,300,0
0,3,1,2.456717224,300,0
0,74,1,2.456717224,300,0
0,0,1,2.456717224,300,0
1,47,0,2.456717224,300,0
0,0,0,2.456717224,300,0
1,11,0,2.456717224,300,0
1,0,0,2.456717224,300,0
0,0,1,2.456717224,300,0
1,16,1,2.456717224,300,0
1,11,1,2.456717224,300,0
1,0,1,2.456717224,300,0
1,55,1,2.456717224,300,0
1,3,0,2.456717224,300,0
0,54,1,2.456717224,300,0
0,0,0,2.456717224,300,0
0,0,0,2.456717224,300,0
1,34,1,2.456717224,300,0
0,0,1,2.456717224,300,0
0,0,1,2.456717224,300,0
3,0,1,2.456717224,300,0
0,27,1,2.456717224,300,0
0,11,0,2.456717224,300,0
0,0,1,2.456717224,300,0
0,0,1,2.456717224,300,0
0,23,0,2.456717224,300,0
0,0,1,2.456717224,300,0
2,4,0,2.456717224,300,0
1,65,0,2.456717224,300,0
1,0,1,2.456717224,300,0
1,26,0,2.456717224,300,0
3,84,0,2.456717224,300,0
0,66,1,3.817740082,71,0
0,0,0,3.817740082,71,0
0,76,0,3.817740082,71,0
0,0,0,3.817740082,71,0
0,86,0,3.817740082,71,0
0,92,0,3.817740082,71,0
0,16,0,3.817740082,71,0
0,0,1,3.817740082,71,0
0,45,1,3.817740082,71,0
0,0,1,3.817740082,71,0
0,0,0,3.817740082,71,0
0,0,0,3.817740082,71,0
0,0,0,3.817740082,71,0
0,11,1,3.817740082,71,0
1,9,0,3.817740082,71,0
0,73,0,3.817740082,71,0
0,31,0,3.817740082,71,0
0,0,0,3.817740082,71,0
0,0,1,3.817740082,71,0
0,49,1,3.817740082,71,0
0,0,1,3.817740082,71,0
0,0,1,3.817740082,71,0
0,57,1,3.817740082,71,0
0,0,1,3.817740082,71,0
0,2,1,3.817740082,71,0
1,18,0,3.817740082,71,0
0,81,1,3.817740082,71,0
0,0,1,3.817740082,71,0
0,0,1,3.817740082,71,0
0,0,0,3.817740082,71,0
0,15,1,3.817740082,71,0
1,83,1,3.817740082,71,0
2,33,1,3.817740082,71,0
0,32,1,3.817740082,71,0
1,1,0,3.817740082,71,0
0,14,1,3.817740082,71,0
0,18,1,3.817740082,71,0
0,85,0,3.817740082,71,0
0,24,1,3.817740082,71,0
0,0,1,3.817740082,71,0
0,95,0,3.817740082,71,0
1,17,1,3.817740082,71,0
0,0,0,3.817740082,71,0
0,31,0,3.817740082,71,0
0,81,1,3.817740082,71,0
1,72,0,3.817740082,71,0
0,44,1,3.817740082,71,0
0,0,1,3.817740082,71,0
0,0,0,3.817740082,71,0
0,0,0,3.817740082,71,0
1,0,0,7.004171292,248,1
0,0,1,7.004171292,248,1
1,38,0,7.004171292,248,1
1,0,0,7.004171292,248,1
1,0,0,7.004171292,248,1
0,33,1,7.004171292,248,1
0,5,0,7.004171292,248,1
1,0,0,7.004171292,248,1
0,0,1,7.004171292,248,1
0,0,1,7.004171292,248,1
0,10,0,7.004171292,248,1
0,0,1,7.004171292,248,1
0,45,1,7.004171292,248,1
0,0,1,7.004171292,248,1
1,3,0,7.004171292,248,1
0,0,1,7.004171292,248,1
1,55,1,7.004171292,248,1
0,0,0,7.004171292,248,1
0,23,0,7.004171292,248,1
1,0,1,7.004171292,248,1
2,87,0,7.004171292,248,1
1,0,1,7.004171292,248,1
1,0,1,7.004171292,248,1
1,19,0,7.004171292,248,1
2,26,1,7.004171292,248,1
1,27,1,7.004171292,248,1
0,0,1,7.004171292,248,1
1,74,0,7.004171292,248,1
1,93,0,7.004171292,248,1
0,44,0,7.004171292,248,1
0,98,1,7.004171292,248,1
0,71,1,7.004171292,248,1
0,26,1,7.004171292,248,1
2,0,1,7.004171292,248,1
0,0,1,7.004171292,248,1
0,0,0,7.004171292,248,1
0,0,0,7.004171292,248,1
0,17,1,7.004171292,248,1
0,0,0,7.004171292,248,1
1,0,0,7.004171292,248,1
0,0,0,7.004171292,248,1
1,34,1,7.004171292,248,1
1,71,0,7.004171292,248,1
1,0,0,7.004171292,248,1
1,45,1,7.004171292,248,1
1,0,0,7.004171292,248,1
2,32,1,7.004171292,248,1
1,0,0,7.004171292,248,1
0,0,1,7.004171292,248,1
3,0,1,7.004171292,248,1
0,16,1,4.474769902,86,0
0,0,1,4.474769902,86,0
1,18,0,4.474769902,86,0
1,52,1,4.474769902,86,0
1,95,1,4.474769902,86,0
1,59,1,4.474769902,86,0
0,77,0,4.474769902,86,0
0,22,0,4.474769902,86,0
1,55,1,4.474769902,86,0
2,67,1,4.474769902,86,0
0,42,1,4.474769902,86,0
2,0,0,4.474769902,86,0
0,0,0,4.474769902,86,0
1,56,1,4.474769902,86,0
0,84,1,4.474769902,86,0
0,4,1,4.474769902,86,0
0,6,0,4.474769902,86,0
0,0,1,4.474769902,86,0
0,0,1,4.474769902,86,0
0,0,1,4.474769902,86,0
0,16,1,4.474769902,86,0
0,0,1,4.474769902,86,0
0,0,1,4.474769902,86,0
0,0,0,4.474769902,86,0
0,64,0,4.474769902,86,0
0,0,0,4.474769902,86,0
0,0,0,4.474769902,86,0
0,6,0,4.474769902,86,0
0,94,0,4.474769902,86,0
0,48,0,4.474769902,86,0
0,62,0,4.474769902,86,0
0,0,1,4.474769902,86,0
0,89,1,4.474769902,86,0
0,0,0,4.474769902,86,0
0,77,0,4.474769902,86,0
2,87,0,4.474769902,86,0
0,0,1,4.474769902,86,0
1,92,0,4.474769902,86,0
1,0,0,4.474769902,86,0
0,100,0,4.474769902,86,0
1,0,1,4.474769902,86,0
0,0,0,4.474769902,86,0
0,0,1,4.474769902,86,0
0,17,1,4.474769902,86,0
1,35,0,4.474769902,86,0
0,0,0,4.474769902,86,0
1,20,1,4.474769902,86,0
0,5,1,4.474769902,86,0
1,96,1,4.474769902,86,0
0,0,1,4.474769902,86,0
1,23,0,11.00622997,278,1
3,86,0,11.00622997,278,1
1,0,0,11.00622997,278,1
0,0,1,11.00622997,278,1
0,0,0,11.00622997,278,1
1,0,0,11.00622997,278,1
0,0,0,11.00622997,278,1
0,0,1,11.00622997,278,1
0,9,1,11.00622997,278,1
0,0,1,11.00622997,278,1
0,51,1,11.00622997,278,1
0,1,1,11.00622997,278,1
0,16,1,11.00622997,278,1
0,91,1,11.00622997,278,1
0,0,0,11.00622997,278,1
0,0,1,11.00622997,278,1
1,64,0,11.00622997,278,1
0,20,0,11.00622997,278,1
1,0,0,11.00622997,278,1
1,21,1,11.00622997,278,1
1,99,0,11.00622997,278,1
0,0,1,11.00622997,278,1
0,0,1,11.00622997,278,1
0,0,0,11.00622997,278,1
0,50,0,11.00622997,278,1
1,13,0,11.00622997,278,1
0,33,0,11.00622997,278,1
1,46,1,11.00622997,278,1
2,99,0,11.00622997,278,1
1,0,1,11.00622997,278,1
1,0,1,11.00622997,278,1
0,35,1,11.00622997,278,1
0,63,1,11.00622997,278,1
0,0,1,11.00622997,278,1
0,62,0,11.00622997,278,1
0,99,1,11.00622997,278,1
0,0,1,11.00622997,278,1
0,0,1,11.00622997,278,1
0,0,0,11.00622997,278,1
3,15,0,11.00622997,278,1
0,68,0,11.00622997,278,1
0,0,1,11.00622997,278,1
0,40,1,11.00622997,278,1
0,0,0,11.00622997,278,1
1,0,1,11.00622997,278,1
0,4,0,11.00622997,278,1
1,38,1,11.00622997,278,1
1,0,1,11.00622997,278,1
1,0,1,11.00622997,278,1
0,0,1,11.00622997,278,1
1,0,0,3.825744385,186,0
0,0,0,3.825744385,186,0
0,0,1,3.825744385,186,0
0,66,1,3.825744385,186,0
0,0,0,3.825744385,186,0
0,38,0,3.825744385,186,0
0,0,0,3.825744385,186,0
0,72,1,3.825744385,186,0
0,0,0,3.825744385,186,0
0,96,1,3.825744385,186,0
0,0,1,3.825744385,186,0
0,19,1,3.825744385,186,0
1,1,0,3.825744385,186,0
1,39,0,3.825744385,186,0
0,59,0,3.825744385,186,0
0,0,1,3.825744385,186,0
0,76,0,3.825744385,186,0
0,94,0,3.825744385,186,0
0,4,0,3.825744385,186,0
0,0,0,3.825744385,186,0
0,96,0,3.825744385,186,0
1,0,0,3.825744385,186,0
1,0,0,3.825744385,186,0
0,93,1,3.825744385,186,0
3,58,0,3.825744385,186,0
0,79,1,3.825744385,186,0
0,0,1,3.825744385,186,0
0,92,1,3.825744385,186,0
1,91,1,3.825744385,186,0
0,0,0,3.825744385,186,0
0,0,1,3.825744385,186,0
0,0,0,3.825744385,186,0
0,61,1,3.825744385,186,0
0,77,0,3.825744385,186,0
1,0,1,3.825744385,186,0
1,0,1,3.825744385,186,0
2,0,0,3.825744385,186,0
0,0,1,3.825744385,186,0
0,0,0,3.825744385,186,0
0,0,0,3.825744385,186,0
0,37,1,3.825744385,186,0
1,44,1,3.825744385,186,0
1,0,0,3.825744385,186,0
0,47,0,3.825744385,186,0
1,95,0,3.825744385,186,0
0,55,0,3.825744385,186,0
0,0,1,3.825744385,186,0
1,0,1,3.825744385,186,0
0,0,1,3.825744385,186,0
0,66,1,3.825744385,186,0
2,0,1,2.14686645,296,0
1,8,0,2.14686645,296,0
2,77,0,2.14686645,296,0
1,0,1,2.14686645,296,0
1,90,0,2.14686645,296,0
3,0,1,2.14686645,296,0
1,0,0,2.14686645,296,0
3,0,0,2.14686645,296,0
1,0,1,2.14686645,296,0
1,75,0,2.14686645,296,0
1,0,0,2.14686645,296,0
0,73,0,2.14686645,296,0
3,3,0,2.14686645,296,0
1,0,1,2.14686645,296,0
1,86,1,2.14686645,296,0
2,15,1,2.14686645,296,0
2,12,0,2.14686645,296,0
2,55,0,2.14686645,296,0
0,0,1,2.14686645,296,0
1,40,0,2.14686645,296,0
0,16,1,2.14686645,296,0
2,70,1,2.14686645,296,0
0,49,0,2.14686645,296,0
1,20,0,2.14686645,296,0
1,20,1,2.14686645,296,0
2,67,1,2.14686645,296,0
0,47,0,2.14686645,296,0
1,0,0,2.14686645,296,0
0,39,0,2.14686645,296,0
3,71,0,2.14686645,296,0
1,22,1,2.14686645,296,0
0,56,0,2.14686645,296,0
2,0,0,2.14686645,296,0
2,23,1,2.14686645,296,0
1,79,1,2.14686645,296,0
1,0,1,2.14686645,296,0
0,59,1,2.14686645,296,0
0,24,1,2.14686645,296,0
1,0,0,2.14686645,296,0
0,85,0,2.14686645,296,0
0,0,1,2.14686645,296,0
0,16,0,2.14686645,296,0
0,6,0,2.14686645,296,0
1,13,1,2.14686645,296,0
1,74,0,2.14686645,296,0
0,0,0,2.14686645,296,0
0,85,1,2.14686645,296,0
2,0,0,2.14686645,296,0
1,0,0,2.14686645,296,0
2,0,0,2.14686645,296,0
0,0,0,9.587281455,149,0
0,75,0,9.587281455,149,0
0,0,1,9.587281455,149,0
0,0,1,9.587281455,149,0
0,30,0,9.587281455,149,0
0,0,0,9.587281455,149,0
0,0,0,9.587281455,149,0
2,0,1,9.587281455,149,0
0,5,1,9.587281455,149,0
0,47,0,9.587281455,149,0
0,0,0,9.587281455,149,0
0,0,1,9.587281455,149,0
0,62,1,9.587281455,149,0
0,0,0,9.587281455,149,0
0,44,0,9.587281455,149,0
0,65,0,9.587281455,149,0
0,33,0,9.587281455,149,0
0,29,1,9.587281455,149,0
1,37,0,9.587281455,149,0
0,30,0,9.587281455,149,0
1,0,1,9.587281455,149,0
1,72,1,9.587281455,149,0
0,0,0,9.587281455,149,0
0,41,1,9.587281455,149,0
0,0,1,9.587281455,149,0
0,32,0,9.587281455,149,0
0,91,0,9.587281455,149,0
0,90,0,9.587281455,149,0
0,0,1,9.587281455,149,0
0,0,1,9.587281455,149,0
0,51,1,9.587281455,149,0
0,0,0,9.587281455,149,0
1,5,0,9.587281455,149,0
0,98,0,9.587281455,149,0
0,0,1,9.587281455,149,0
0,0,1,9.587281455,149,0
0,0,1,9.587281455,149,0
0,33,1,9.587281455,149,0
0,71,0,9.587281455,149,0
1,78,0,9.587281455,149,0
0,4,0,9.587281455,149,0
0,37,0,9.587281455,149,0
0,81,1,9.587281455,149,0
0,0,0,9.587281455,149,0
0,0,1,9.587281455,149,0
0,0,0,9.587281455,149,0
0,100,0,9.587281455,149,0
1,0,0,9.587281455,149,0
0,0,1,9.587281455,149,0
0,94,1,9.587281455,149,0
1,0,0,3.848278978,290,0
2,0,0,3.848278978,290,0
6,72,1,3.848278978,290,0
0,0,0,3.848278978,290,0
1,64,0,3.848278978,290,0
1,0,1,3.848278978,290,0
1,8,0,3.848278978,290,0
2,82,1,3.848278978,290,0
4,87,0,3.848278978,290,0
0,28,1,3.848278978,290,0
0,0,1,3.848278978,290,0
1,0,0,3.848278978,290,0
3,0,0,3.848278978,290,0
0,32,1,3.848278978,290,0
0,0,0,3.848278978,290,0
0,48,0,3.848278978,290,0
3,0,1,3.848278978,290,0
0,74,1,3.848278978,290,0
0,0,0,3.848278978,290,0
4,0,0,3.848278978,290,0
3,26,0,3.848278978,290,0
3,33,0,3.848278978,290,0
3,42,1,3.848278978,290,0
3,0,1,3.848278978,290,0
2,0,0,3.848278978,290,0
1,0,1,3.848278978,290,0
1,0,0,3.848278978,290,0
2,17,1,3.848278978,290,0
2,1,1,3.848278978,290,0
1,84,1,3.848278978,290,0
3,87,1,3.848278978,290,0
0,15,0,3.848278978,290,0
2,0,1,3.848278978,290,0
1,63,0,3.848278978,290,0
1,0,1,3.848278978,290,0
0,0,0,3.848278978,290,0
2,27,0,3.848278978,290,0
2,0,1,3.848278978,290,0
1,19,0,3.848278978,290,0
1,78,0,3.848278978,290,0
1,0,1,3.848278978,290,0
0,38,1,3.848278978,290,0
4,93,0,3.848278978,290,0
3,65,0,3.848278978,290,0
0,0,0,3.848278978,290,0
2,21,0,3.848278978,290,0
3,32,0,3.848278978,290,0
0,0,1,3.848278978,290,0
2,0,0,3.848278978,290,0
1,0,0,3.848278978,290,0
0,0,1,3.652057835,43,0
0,0,1,3.652057835,43,0
0,62,0,3.652057835,43,0
1,8,1,3.652057835,43,0
0,0,0,3.652057835,43,0
0,0,0,3.652057835,43,0
0,41,1,3.652057835,43,0
1,22,0,3.652057835,43,0
0,42,0,3.652057835,43,0
0,40,0,3.652057835,43,0
0,0,1,3.652057835,43,0
0,32,1,3.652057835,43,0
0,37,0,3.652057835,43,0
0,0,0,3.652057835,43,0
0,82,1,3.652057835,43,0
0,0,1,3.652057835,43,0
0,64,1,3.652057835,43,0
0,76,0,3.652057835,43,0
0,16,1,3.652057835,43,0
1,72,1,3.652057835,43,0
0,34,0,3.652057835,43,0
0,0,0,3.652057835,43,0
0,0,1,3.652057835,43,0
0,68,0,3.652057835,43,0
0,92,1,3.652057835,43,0
0,42,1,3.652057835,43,0
0,0,0,3.652057835,43,0
0,76,1,3.652057835,43,0
0,0,0,3.652057835,43,0
1,2,0,3.652057835,43,0
0,59,0,3.652057835,43,0
0,48,0,3.652057835,43,0
1,0,0,3.652057835,43,0
0,65,0,3.652057835,43,0
0,74,1,3.652057835,43,0
1,0,0,3.652057835,43,0
0,91,1,3.652057835,43,0
0,71,1,3.652057835,43,0
0,0,0,3.652057835,43,0
1,0,0,3.652057835,43,0
0,0,1,3.652057835,43,0
0,0,1,3.652057835,43,0
0,0,0,3.652057835,43,0
0,0,1,3.652057835,43,0
0,0,0,3.652057835,43,0
0,23,1,3.652057835,43,0
1,0,0,3.652057835,43,0
1,0,0,3.652057835,43,0
0,0,1,3.652057835,43,0
0,0,1,3.652057835,43,0
0,0,0,5.737475362,158,1
1,0,1,5.737475362,158,1
0,58,0,5.737475362,158,1
1,49,1,5.737475362,158,1
1,43,1,5.737475362,158,1
0,72,1,5.737475362,158,1
0,83,1,5.737475362,158,1
0,0,1,5.737475362,158,1
1,0,1,5.737475362,158,1
0,79,0,5.737475362,158,1
1,0,0,5.737475362,158,1
0,77,0,5.737475362,158,1
1,82,0,5.737475362,158,1
1,0,0,5.737475362,158,1
0,86,1,5.737475362,158,1
1,0,1,5.737475362,158,1
1,0,1,5.737475362,158,1
0,39,0,5.737475362,158,1
0,0,1,5.737475362,158,1
1,26,1,5.737475362,158,1
0,24,1,5.737475362,158,1
0,97,0,5.737475362,158,1
0,0,1,5.737475362,158,1
1,0,1,5.737475362,158,1
0,15,1,5.737475362,158,1
0,33,1,5.737475362,158,1
0,60,0,5.737475362,158,1
1,0,0,5.737475362,158,1
1,90,1,5.737475362,158,1
0,0,0,5.737475362,158,1
0,0,1,5.737475362,158,1
0,40,1,5.737475362,158,1
0,0,1,5.737475362,158,1
0,1,1,5.737475362,158,1
0,32,1,5.737475362,158,1
0,0,0,5.737475362,158,1
1,79,0,5.737475362,158,1
0,61,1,5.737475362,158,1
0,1,0,5.737475362,158,1
0,32,1,5.737475362,158,1
0,0,0,5.737475362,158,1
2,0,0,5.737475362,158,1
0,0,1,5.737475362,158,1
1,4,1,5.737475362,158,1
2,0,0,5.737475362,158,1
0,0,1,5.737475362,158,1
0,18,1,5.737475362,158,1
0,0,0,5.737475362,158,1
1,76,1,5.737475362,158,1
0,83,1,5.737475362,158,1
2,0,1,4.207322795,99,1
1,42,0,4.207322795,99,1
0,87,0,4.207322795,99,1
0,79,0,4.207322795,99,1
0,91,1,4.207322795,99,1
0,75,0,4.207322795,99,1
0,0,0,4.207322795,99,1
1,0,1,4.207322795,99,1
0,0,0,4.207322795,99,1
0,45,1,4.207322795,99,1
0,18,1,4.207322795,99,1
0,0,1,4.207322795,99,1
0,0,1,4.207322795,99,1
1,27,0,4.207322795,99,1
1,15,1,4.207322795,99,1
0,13,0,4.207322795,99,1
1,90,1,4.207322795,99,1
0,61,1,4.207322795,99,1
0,95,0,4.207322795,99,1
0,0,0,4.207322795,99,1
1,95,0,4.207322795,99,1
1,0,0,4.207322795,99,1
1,23,0,4.207322795,99,1
0,96,1,4.207322795,99,1
0,63,0,4.207322795,99,1
0,11,0,4.207322795,99,1
0,0,0,4.207322795,99,1
1,0,1,4.207322795,99,1
0,63,1,4.207322795,99,1
0,7,0,4.207322795,99,1
1,71,0,4.207322795,99,1
0,16,1,4.207322795,99,1
1,29,0,4.207322795,99,1
0,91,1,4.207322795,99,1
0,0,0,4.207322795,99,1
0,68,0,4.207322795,99,1
0,0,0,4.207322795,99,1
0,0,1,4.207322795,99,1
0,0,1,4.207322795,99,1
0,0,0,4.207322795,99,1
0,99,1,4.207322795,99,1
0,0,0,4.207322795,99,1
0,17,1,4.207322795,99,1
1,0,1,4.207322795,99,1
1,0,1,4.207322795,99,1
0,0,0,4.207322795,99,1
0,90,0,4.207322795,99,1
0,0,1,4.207322795,99,1
0,90,0,4.207322795,99,1
0,0,1,4.207322795,99,1
0,0,0,0.583740164,230,1
1,0,1,0.583740164,230,1
1,1,1,0.583740164,230,1
0,85,0,0.583740164,230,1
1,96,1,0.583740164,230,1
0,0,1,0.583740164,230,1
0,93,0,0.583740164,230,1
2,0,0,0.583740164,230,1
1,98,1,0.583740164,230,1
1,79,1,0.583740164,230,1
